,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
18709,21760,20.0,4.8,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,16,5.431985093665089
18710,36320,31.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,13.032324670330558
18711,7324,36.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,28.57554821899095
18712,24919,39.0,4.6,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,27,8.49168153096395
18713,24621,39.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,13.638103928568087
18714,21540,38.0,4.0,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,5.435192202239268
18715,11832,22.0,4.4,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,33.49725748360926
18716,28422,39.0,4.7,Stormy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,23.4494630234583
18717,44353,28.0,5.0,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,30,17.56113734913719
18718,6545,31.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20.058372142612736
18719,42480,26.0,4.1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,,24,5.1841967669687605
18720,21642,35.0,3.3,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,22.91629387200457
18721,43246,28.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,19,7.894343809450746
18722,7870,36.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,2.492637917225076
18723,35619,23.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,20.05725875874605
18724,29531,,,,,3,Drinks,motorcycle,2.0,No,Metropolitian,43,10349.85080181615
18725,8089,29.0,4.9,Windy,Low,2,Drinks,electric_scooter,0.0,No,Urban,10,35.32131634395019
18726,4112,38.0,4.7,Fog,Jam,1,Snack,scooter,1.0,Yes,Metropolitian,43,22.424337535952017
18727,8893,31.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,5.216033968487149
18728,2483,32.0,3.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,21.721765629688623
18729,9112,30.0,4.6,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,5.262025867458317
18730,1691,38.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,24.54950159129534
18731,30027,31.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26,15.043481371751508
18732,18117,27.0,4.9,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,10,2.6072371787561393
18733,2456,25.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,12.955296694367492
18734,44177,28.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,17,21.708560726270374
18735,1038,35.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,24,15.274828782080238
18736,38850,32.0,4.4,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,24.724274030171067
18737,42907,27.0,5.0,Windy,Jam,2,Meal,scooter,1.0,No,,21,24.03248026371563
18738,42652,34.0,4.4,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,5.455309536068806
18739,30652,23.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,17,34.18790753542617
18740,36941,21.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,21.60789758180911
18741,34037,34.0,4.0,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,42,19.00932659630602
18742,9540,34.0,4.5,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,7.524009850366139
18743,37770,27.0,5.0,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,28.00533984198291
18744,28644,34.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,24.72458603220873
18745,41520,28.0,4.8,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,20,5.455309536068806
18746,24113,21.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,17.82411206511087
18747,8606,23.0,4.8,Cloudy,Medium,1,Snack,scooter,0.0,No,Urban,12,8.49168153096395
18748,11874,23.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,16,8.147693972320186
18749,20231,34.0,4.3,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,36,21.620934822672993
18750,19611,34.0,4.8,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,15,2.4019217983099135
18751,6074,27.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,31.224621312054914
18752,24024,24.0,4.1,Sunny,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,44,14.152800689506924
18753,45388,23.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,7.895582490382662
18754,43234,27.0,4.6,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,10.429291516434585
18755,35788,26.0,4.6,Windy,Medium,2,Buffet,motorcycle,0.0,No,,26,10.388261499439617
18756,22513,37.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,15,5.214252411946869
18757,45579,30.0,4.8,Windy,High,1,Meal,motorcycle,0.0,No,Metropolitian,32,2.401996238597103
18758,16249,31.0,4.0,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,31,10.990173055122126
18759,24142,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,8947.9189209432
18760,3029,38.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,2.496027306948622
18761,2141,33.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,13.024867879455442
18762,20722,20.0,4.8,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,21,19.298575199545397
18763,25663,,,,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,29.366959103873377
18764,4395,30.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,32,13.738725669779422
18765,40702,36.0,4.9,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,5.213894304533862
18766,42537,29.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,13,15.641173531323329
18767,21095,21.0,5.0,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,31,10.863490172424612
18768,24324,25.0,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,5.215291311571698
18769,34274,,,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,30,19.813917054109016
18770,39996,36.0,4.1,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,33.60400872422516
18771,37064,30.0,4.4,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,2.5989031901662383
18772,5558,27.0,4.5,Stormy,Jam,1,Meal,motorcycle,,No,Urban,14,7.639033488620469
18773,23879,31.0,4.1,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,34,7.1848359901583425
18774,8860,30.0,4.6,Stormy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,54,27.405180237265863
18775,766,30.0,4.7,Sandstorms,Medium,2,Snack,motorcycle,,No,Metropolitian,32,10.866592937211784
18776,12426,24.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,11,2.546955486217424
18777,11564,27.0,4.6,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,16,9.964314871781621
18778,9084,35.0,4.8,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,12.73330752881802
18779,43550,23.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,,16,12.729244008811651
18780,11124,30.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,15.78634179733712
18781,28826,31.0,4.9,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,5.433974570434554
18782,30632,39.0,4.9,Stormy,Jam,0,Buffet,motorcycle,,No,Metropolitian,44,22.662561522860653
18783,19271,30.0,4.5,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,32,24.44679256607488
18784,10832,36.0,4.3,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,32,21.72479240056667
18785,25438,23.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,17,5.186354856593318
18786,8830,36.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,34,15.56544474740544
18787,19110,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,2.7181498697253996
18788,12640,34.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,28,7.821241439172841
18789,43646,21.0,4.6,Stormy,Low,2,Meal,motorcycle,0.0,No,Urban,15,7.522774156796851
18790,23694,24.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,19.23189633517767
18791,4194,39.0,4.1,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,33.486513463074104
18792,16360,29.0,4.5,Sandstorms,High,1,Drinks,scooter,0.0,No,Metropolitian,24,2.519048888183513
18793,16277,31.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,17,10.525725079079876
18794,8250,25.0,4.7,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,44,30.217348920801825
18795,2735,38.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,30,16.57121685264363
18796,28042,31.0,4.6,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,20,30.221893576941422
18797,42363,37.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,,Metropolitian,12,7.478535458605782
18798,40482,22.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,15,20.363903385988372
18799,10706,34.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26,5.263962197697758
18800,2116,33.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,7.5237555576208806
18801,33974,31.0,3.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,17.55194697814191
18802,13427,31.0,4.6,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,39,16.80638292502266
18803,30228,31.0,4.1,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,35,17.445041259830383
18804,18523,23.0,4.5,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,11,21.817453386862496
18805,16561,35.0,4.5,Fog,Jam,0,Buffet,motorcycle,3.0,No,Semi-Urban,54,24.727307910762377
18806,43856,24.0,4.8,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,23,15.044251203037335
18807,5710,29.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,,Metropolitian,11,17.55582782641488
18808,31834,27.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,15,2.748065836447893
18809,26314,21.0,4.5,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,25,29.86461940652693
18810,29063,37.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,19,2.830560695427386
18811,39290,,,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,5.2150360916619585
18812,340,32.0,4.5,Cloudy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,9.964314871781621
18813,17020,20.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,19,2.607687436354821
18814,35313,30.0,4.6,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,21.980427866214537
18815,27249,24.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,19.936993363279022
18816,17403,37.0,4.8,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,16,7.821586396954187
18817,5729,36.0,4.8,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Urban,17,34.196715971475264
18818,16575,29.0,4.1,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,33,19.21099617230157
18819,16223,27.0,5.0,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,5.661121254147949
18820,18186,20.0,4.9,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,21,32.72844989570005
18821,44304,28.0,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,15.563980355875108
18822,14813,36.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,,No,Metropolitian,24,2.4024234991668423
18823,15463,21.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,33.88109305535764
18824,35415,34.0,5.0,Sandstorms,Low,2,Meal,motorcycle,,No,Metropolitian,24,23.36850869609619
18825,23114,39.0,4.6,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,5.430043525869843
18826,7204,28.0,4.5,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,11,7.522746796943372
18827,5405,34.0,4.7,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,25,10.185135805133363
18828,11433,30.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,8.150713939639715
18829,2329,35.0,4.6,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,16,7.538266973716161
18830,8558,36.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,48,23.342518248488886
18831,15785,25.0,4.7,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,19.509891107121184
18832,15380,36.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,39,30.220665398750103
18833,3613,36.0,4.8,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,5.495784333750029
18834,2660,31.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20.057617106472502
18835,32488,25.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,15.786615217391144
18836,42754,22.0,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,19.206680986971634
18837,2645,31.0,4.9,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,17.628164782524333
18838,27155,26.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,17,15.274331515125885
18839,6920,38.0,4.5,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,16,24.02441928888078
18840,41673,33.0,3.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,33.095085535605364
18841,40652,30.0,4.7,Cloudy,High,0,Buffet,motorcycle,0.0,No,Urban,28,11.322241389964427
18842,17054,29.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,11,16.48415030002379
18843,2423,30.0,4.5,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,19.231385311632913
18844,30433,39.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,24,21.731509051748887
18845,41008,32.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,33.087612114800756
18846,32874,21.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,17,15.043481371751508
18847,32129,30.0,3.9,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,35,35.7130543547908
18848,188,37.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,15.07187149920656
18849,2178,23.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,23,19.014619159692494
18850,34532,20.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,17.466923169119006
18851,838,32.0,3.8,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,31,27.996393454350105
18852,3717,33.0,4.8,Sunny,Low,2,Meal,scooter,1.0,No,Urban,25,20.84904958340093
18853,41100,32.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,19,8.24286313011445
18854,37119,26.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,2.631202769670499
18855,27711,20.0,4.7,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,2.6316387975949986
18856,35411,33.0,4.8,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,30,9.755968132100783
18857,20172,31.0,4.2,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,34,5.017189574133971
18858,5215,35.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,18,16.29234408036721
18859,6435,27.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,29,13.582929533717387
18860,19364,36.0,4.8,Sandstorms,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,27,10.869352706245227
18861,29781,22.0,4.9,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,22.913966663749058
18862,21686,22.0,4.3,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,37,22.661783613913872
18863,40051,36.0,4.7,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,15.460026837984978
18864,2508,22.0,4.7,Windy,Medium,2,Meal,motorcycle,0.0,No,Urban,27,19.233190110585696
18865,18228,34.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,34,12.73330752881802
18866,25420,31.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,2.830560695427386
18867,18901,30.0,4.6,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,2.74785330224333
18868,4870,37.0,4.2,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34,17.55581269718595
18869,20077,25.0,3.5,Sunny,Low,2,Drinks,scooter,2.0,Yes,Metropolitian,40,18.147471317057335
18870,45141,39.0,4.5,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,22,2.508229735575458
18871,1886,21.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,19,10.306453990361863
18872,35941,27.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,12.007005963428615
18873,20928,30.0,5.0,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,23.36850869609619
18874,26583,,,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,12,14117.162552856264
18875,43530,35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,26,14.951823675335577
18876,39992,33.0,4.3,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,35.72101998698811
18877,37994,21.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,4.625170515413194
18878,32330,27.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,16,33.882678258088745
18879,16004,29.0,4.3,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20.61147280751978
18880,39529,20.0,4.5,Fog,Low,1,Meal,scooter,0.0,,Urban,10,2.71767710280722
18881,18586,39.0,4.5,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,7.476773219329602
18882,8957,35.0,3.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,31,24.446226577336944
18883,38006,33.0,4.7,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,24,14.152800689506924
18884,15660,27.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,23,12.958787722390154
18885,3201,37.0,3.7,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,36,31.11782705860683
18886,31549,27.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,22.644473839635083
18887,4849,35.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,50,19.206795238095186
18888,21803,35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,21.979417356133606
18889,33916,32.0,4.1,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,32,23.4494630234583
18890,15623,21.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,15.460273019638244
18891,16092,27.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,8.182235278812612
18892,41720,33.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,13.589068461487463
18893,1609,21.0,4.3,Fog,High,2,Meal,motorcycle,0.0,No,Metropolitian,33,9.652042710209516
18894,44452,30.0,4.4,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,36,18.379779075106715
18895,33985,22.0,4.9,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,12,14.429260824504407
18896,24486,24.0,4.3,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,32,18.243697401716346
18897,35427,31.0,4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,19,20.84904958340093
18898,38909,33.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50,18.418097248817265
18899,7547,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,28,9.756937536312554
18900,2029,36.0,3.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,38,21.820720548934716
18901,38390,25.0,4.7,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,25,18.147471317057335
18902,16899,30.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,14,7.538556253484193
18903,34382,33.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53,31.11852249806384
18904,28001,35.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,17,8.18334692125519
18905,12839,27.0,5.0,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,39,23.331445022378936
18906,11476,23.0,4.8,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,29,9.57941155983483
18907,9456,21.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,31.136136932686078
18908,28071,23.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,12.592779793310557
18909,21090,31.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,29,17.82543981528144
18910,39495,26.0,4.6,Sunny,Low,0,Snack,motorcycle,,No,Urban,29,31.209392426240118
18911,36045,27.0,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,28,5.262965702031201
18912,1896,30.0,4.7,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,20,5.2149216138154975
18913,23548,36.0,4.2,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,44,19.296965139212446
18914,37867,35.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,11,12.194583985507384
18915,23498,27.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,19,7.477159947004978
18916,15312,30.0,4.7,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,16.18772805464964
18917,7094,30.0,4.2,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,9.755968132100783
18918,16651,31.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,10.990881687023112
18919,23266,28.0,4.6,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,38,32.593555905062495
18920,41546,25.0,4.5,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,15,16.485595924234023
18921,41088,29.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,18,5.43389129106874
18922,34971,34.0,5.0,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,42,22.644473839635083
18923,43015,21.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,7.204588911099753
18924,40747,31.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,13.73743757056929
18925,3079,23.0,5.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,14,7.2158016777539356
18926,23871,30.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,26.422718859894484
18927,33945,34.0,4.7,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,29,7.523979965107009
18928,13367,33.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,48,23.667153943224157
18929,13951,33.0,4.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,18.14794439619884
18930,37017,30.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,26,28.658002092747925
18931,20195,24.0,5.0,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16,4.804253310171588
18932,23743,34.0,4.7,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,5.015987229445907
18933,30361,36.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,44,28.929686289860744
18934,9629,36.0,4.2,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,5.094043430560953
18935,6257,22.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,18.036080688420267
18936,2743,34.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,48,15.04843909847573
18937,10640,39.0,3.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,20.14506465189697
18938,18507,33.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,10.03079941492774
18939,25096,30.0,3.9,Sandstorms,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,39,33.09253512125827
18940,12453,34.0,4.9,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,43,22.570234948509807
18941,1002,29.0,4.9,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,37,17.550941540418737
18942,21270,36.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,35.89972666438178
18943,12717,20.0,4.8,Sunny,Jam,2,Buffet,motorcycle,,No,Metropolitian,18,19.936140592788906
18944,44596,22.0,4.7,Windy,High,2,Meal,motorcycle,0.0,No,Urban,10,9.970103986609287
18945,36122,21.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,18.4169717623678
18946,42967,27.0,4.8,Cloudy,High,1,Drinks,motorcycle,1.0,No,Urban,30,5.455309536068806
18947,20303,33.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,18,16.983359290708307
18948,39293,32.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,38,34.197074667439594
18949,40906,30.0,4.2,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,36,22.41404269522999
18950,40157,22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,,17,19.813917054109016
18951,43157,23.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,5.430711742831807
18952,15664,33.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.822414715957407
18953,13404,21.0,4.8,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,17,24.4472818936084
18954,20315,29.0,4.7,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,14,13.57887624323081
